code,name,window,date,close,volume,trading_value
096770,SK이노베이션,기준일/2M,2025-11-24,111300,319104,35738961000
096770,SK이노베이션,기준일/2M,2025-11-25,111000,170364,18960067100
096770,SK이노베이션,기준일/2M,2025-11-26,117200,247969,28653776600
096770,SK이노베이션,기준일/2M,2025-11-27,116400,158395,18435600150
096770,SK이노베이션,기준일/2M,2025-11-28,115000,205478,23745518300
096770,SK이노베이션,기준일/2M,2025-12-01,114600,164925,18955372100
096770,SK이노베이션,기준일/2M,2025-12-02,115500,183864,21176782050
096770,SK이노베이션,기준일/2M,2025-12-03,115900,139733,16189155050
096770,SK이노베이션,기준일/2M,2025-12-04,112600,303660,34332645650
096770,SK이노베이션,기준일/2M,2025-12-05,114600,198828,22681237800
096770,SK이노베이션,기준일/2M,2025-12-08,117500,268104,31200173250
096770,SK이노베이션,기준일/2M,2025-12-09,117300,217439,25536572200
096770,SK이노베이션,기준일/2M,2025-12-10,116600,238604,27989880850
096770,SK이노베이션,기준일/2M,2025-12-11,112300,582960,66039404750
096770,SK이노베이션,기준일/2M,2025-12-12,113900,220653,24979694150
096770,SK이노베이션,기준일/2M,2025-12-15,112900,174999,19814095050
096770,SK이노베이션,기준일/2M,2025-12-16,109800,272521,30209647100
096770,SK이노베이션,기준일/2M,2025-12-17,110500,202783,22256760350
096770,SK이노베이션,기준일/2M,2025-12-18,104800,343106,36335499100
096770,SK이노베이션,기준일/2M,2025-12-19,105800,572216,60127647400
096770,SK이노베이션,기준일/2M,2025-12-22,106500,160271,17000367300
096770,SK이노베이션,기준일/2M,2025-12-23,106200,136988,14533571250
096770,SK이노베이션,기준일/2M,2025-12-24,105500,125186,13221091400
096770,SK이노베이션,기준일/2M,2025-12-26,103300,149687,15550894050
096770,SK이노베이션,기준일/2M,2025-12-29,103100,162960,16677328250
096770,SK이노베이션,기준일/2M,2025-12-30,101200,224337,22740682100
051910,LG화학,평가일/2M,2026-02-19,334500,383082,127218471000
051910,LG화학,평가일/2M,2026-02-20,337000,236523,79742253000
051910,LG화학,평가일/2M,2026-02-23,332500,232539,77698464000
051910,LG화학,평가일/2M,2026-02-24,350500,519344,179667613250
051910,LG화학,평가일/2M,2026-02-25,387500,1099978,422499343500
051910,LG화학,평가일/2M,2026-02-26,390000,466977,181509171250
051910,LG화학,평가일/2M,2026-02-27,417500,1146026,474186407500
051910,LG화학,평가일/2M,2026-03-03,361000,956158,365875314750
051910,LG화학,평가일/2M,2026-03-04,307000,720462,232177358750
051910,LG화학,평가일/2M,2026-03-05,324500,550806,181157036500
051910,LG화학,평가일/2M,2026-03-06,326500,511510,163514425000
051910,LG화학,평가일/2M,2026-03-09,300000,582831,172373816000
051910,LG화학,평가일/2M,2026-03-10,311000,279895,87471036250
051910,LG화학,평가일/2M,2026-03-11,315500,217879,69984641750
051910,LG화학,평가일/2M,2026-03-12,306000,308065,94659302250
051910,LG화학,평가일/2M,2026-03-13,297500,273412,81375828000
051910,LG화학,평가일/2M,2026-03-16,292000,325789,95182081500
051910,LG화학,평가일/2M,2026-03-17,307500,256068,78703525500
051910,LG화학,평가일/2M,2026-03-18,320000,278071,88413877750
051910,LG화학,평가일/2M,2026-03-19,303500,207291,63691911250
051910,LG화학,평가일/2M,2026-03-20,310000,214904,66444993750
051910,LG화학,평가일/2M,2026-03-23,290000,249892,73173825500
051910,LG화학,평가일/2M,2026-03-24,314000,337381,104559021000
051910,LG화학,평가일/2M,2026-03-25,318000,218075,69243624500
051910,LG화학,평가일/2M,2026-03-26,314000,213175,67592745000
051910,LG화학,평가일/2M,2026-03-27,313000,239600,73821790500
051910,LG화학,평가일/2M,2026-03-30,322000,387305,124114516500
051910,LG화학,평가일/2M,2026-03-31,299000,473765,143938533750
051910,LG화학,평가일/2M,2026-04-01,312500,322039,99710897750
051910,LG화학,평가일/2M,2026-04-02,302000,438492,135423327500
051910,LG화학,평가일/2M,2026-04-03,304500,241336,73514562000
051910,LG화학,평가일/2M,2026-04-06,317000,299795,94781053750
051910,LG화학,평가일/2M,2026-04-07,323500,313215,101823369000
051910,LG화학,평가일/2M,2026-04-08,344500,374125,127253127750
051910,LG화학,평가일/2M,2026-04-09,355000,717366,256740368750
051910,LG화학,평가일/2M,2026-04-10,356000,283205,100997559000
051910,LG화학,평가일/2M,2026-04-13,340000,264626,90133206250
051910,LG화학,평가일/2M,2026-04-14,341500,164618,56615383750
051910,LG화학,평가일/2M,2026-04-15,354000,322452,114588827442
051910,LG화학,평가일/2M,2026-04-16,357500,218360,77665675250
051910,LG화학,기준일/2M,2025-10-31,397500,501518,197507089250
051910,LG화학,기준일/2M,2025-11-03,393000,345947,135364769500
051910,LG화학,기준일/2M,2025-11-04,395000,294129,116937282000
051910,LG화학,기준일/2M,2025-11-05,385000,436160,167644413750
051910,LG화학,기준일/2M,2025-11-06,385500,441659,174164725500
051910,LG화학,기준일/2M,2025-11-07,382000,259098,99116422000
051910,LG화학,기준일/2M,2025-11-10,397000,290167,113998073750
051910,LG화학,기준일/2M,2025-11-11,399500,396621,158437271256
051910,LG화학,기준일/2M,2025-11-12,393500,401469,159108324933
